id,text
6583ef4cc526b3581b2c1a16,سند و حرفت میں کسی دوسرے کی ماتحتی نہیں کرنی پڑتی جب تک جی چاہے کام کرتے رہو جب جی چاہے بند کر دو ہر قسم کی بے فکری اور ازادی ہے سنا تو حرفت دو تاریخوں سے ہوتی ہے ایک طریقہ تو یہ ہے کہ کام خود کیا جائے اور دوسرا طریقہ یہ ہے کہ اسے کارخانے کی شکل دے کر کاریگروں سے مال تیار کروایا جائے اج کی استلام صنعت و حرفت یا انڈسٹری سے مراد چھوٹے یا بڑے کارخانے ہی ہیں ایک شخص جو کھڈی پر 10 20 گز روزانہ کپڑا بن کر گزر اوقات کرتا ہے اور وہ جو اپنے کارخانے میں ہزار گز کپڑا تیار کرواتا ہے دونوں سنا ہی ہیں لیکن دونوں کی حیثیت میں ضرور فرق ہے فی زمانہ اول الذکر کی وقت کچھ نہیں جبکہ مخر ذکر کی حیثیت ایک کارخانے دار کی ہے لہذا زمانے کی رفتار اور ضرورت کے مطابق اج کل ثنا یا صنعت کار سے مراد وہ شخص ہے جو کارخانے دار ہو صنعت کا سند بھی اسی طرح بڑے پیمانے سند بھی اسی طرح بڑے پیمانے پر ہوتی ہے گویا جو لوگ کاریں بناتے ہیں ہوائی جہاز بناتے ہیں پانی کے جہاز تیار کرتے ہیں بسیں ٹریکٹر بلڈوزر کپڑا اور بجلی کا سامان تیار کرتے ہیں صنعت کار کہلاتے ہیں اب اپ کو سند کار کی دولت عمارت اور عزت و وقار کا اندازہ ہو گیا ہوگا کہ سند و حرفت میں کس قدر فائدہ ہے اور اس میں کس حد تک ترقی کے مواقع ہیں جس طرح تجارت میں عزت بھی ہے اور نفع بھی ہے اسی طرح صنعت و حرفت میں منافع بھی ہے اور عزت و وقار میں
6583f5da1018bc83418051fb,جن ملکوں نے انڈسٹری کو ترقی دی ہے وہ ترقی یافتہ ملکوں کی صف میں جا کھڑے ہوئے ہیں انگلینڈ امریکہ جاپان جرمنی فرانس روس سب نے انڈسٹری کے ذریعے ہی ترقی کی ہے برطانیہ ہندوستان سے خام روئی کے لے جاتا تھا اپنے ملک میں کپڑا تیار کر کے پھر یہیں فروخت کے لیے بھیج دیتا تھا یوں وہ ایک روپیہ خرچ کر کے 10 روپے کماتا تھا اس لیے کہ اس نے اپنی انڈسٹری کو ترقی دی اسی طرح سے وہ طرح طرح کی مشینری تیار کر کے دنیا کے ممالک میں فروخت کرتا تھا جاپان نے اتنی جلدی ترقی کیوں کر لی اس کا سبب یہ ہے کہ اس ملک کا ہر فرد سننا ہے اہل حرفہ ہے وہاں بڑے بڑے کارخانے ہیں یہ ملک بھر کی الات اور کاریں بنانے میں بھی اس قدر ترقی کر گیا ہے کہ دنیا کی مارکیٹوں پر چھایا ہوا ہے جرمنی فرانس اور روس بھی اس طرح سے ترقی کر رہے ہیں براعظم یورپ نے جس قدر ترقی کی وہ سب صنعت و حفت کی بدولت ہی کی یورپ والوں نے قسم قسم کی ایجادات کی چیزیں دیکھ کر انسان کی عقل دنگ رہ جاتی ہے قدیم اہل ہند اور مصری وغیرہ بھی دستکاری میں ماہر سمجھے جاتے تھے مگر انہوں نے مزید تحقیق و تجسس کا کام چھوڑ دیا اس لیے ان کی ترقی رک گئی وہ جہاں تھے وہیں رہ گئے اور ترقی یافتہ ملک ان سے اگے نکل گئے انہوں نے تحقیق و تجسس کا کام پوری مستعدی سے جاری رکھا
6583f6461018bc83418051ff,سنا تو حرفت میں کامیابی حاصل کرنے کے لیے تحقیق و تجسس نہایت ضروری ہے قسم قسم کے سائنسی تجربات کے ذریعے نئی نئی ایجادات کی جاتی ہیں جو ملک جس قدر سائنس میں ترقی کرتا ہے اسی قدر صنعت و حرفت میں ترقی کرے گا سند کے لیے ضروری ہے کہ دیکھا جائے کہ اس وقت ضرورت کی چیز کی ہے اور اسے کس طرح تیار کرنا ہے کس طرح تیار کرنا ہے والا مسئلہ تو وہی حل کر سکتا ہے جو سائنس دان ہوگا گویا فی زمانہ سائنس کی اشد ضرورت ہے اس کے بغیر کوئی ملک ترقی یافتہ نہیں ہو سکتا لہذا ہمیں چاہیے کہ ہمارا نصاب تعلیم اس قسم کا ہونا چاہیے اور ہمیں ایسا طریقہ اختیار کرنا چاہیے جس سے زیادہ سے زیادہ ڈاکٹر انجینیئر اور سائنس دان بن سکیں اور اس کے ساتھ ساتھ ان میں ایسا ذہنی رجحان پیدا کیا جائے جس سے وہ یہ سوچنے پر مجبور ہو جائیں کہ انہوں نے محض دولت اکٹھی کرنے کے لیے تعلیم حاصل نہیں کرنی بلکہ انہیں ملک و قوم کی خدمت بھی کرنی ہے
6583f6b61018bc8341805202,ملازمت انسان کو روزی کمانے کے لیے کچھ نہ کچھ کرنا پڑتا ہے یہی اس کا پیشہ بن جاتا ہے یوں تو بے شمار پیشے ہیں مگر اس وقت زیر بحث پیشہ ملازمت کا ہے روزی کمانے کے لیے ملازمت اچھا پیش ائے مگر اس میں ازادی نہیں جو زراعت صنعت و حرفت اور تجارت میں ہے اس میں ملازم سراپا پابند ہو جاتا ہے ملازم نے اپنی خدمات مالک کے پاس ایک مخصوص معاوضے کے عوض فروخت کی ہوئی ہوتی ہیں اس لیے وہ اس کے حکم کے بغیر کچھ بھی نہیں کر سکتا وہ ایک قسم کا قیدی یا غلام ہوتا ہے ذرا سی حکم ادھولی پر اسے موقوف یا معطل کیا جا سکتا ہے چھوٹی سی غلطی پر بھی حاکم اس کی جواب طلبی کر سکتا ہے ڈیوٹی کے بعد وہ ازاد ہوتا ہے اور بظاہر اس کے ذہن پر کوئی بوجھ نہیں ہوتا مگر بہت سے خوف اسے گھیرے رکھتے ہیں مثلا اسے ڈیوٹی پر مقررہ وقت پر پہنچنا پڑتا ہے اور مقررہ وقت پر چھٹی کرنا پڑتی ہے بعض دفعہ ایسا بھی ہوتا ہے کہ وہ وقت ختم ہونے کے بعد بھی کام کرتا ہے ملازم کے لیے یہ بھی ضروری ہوتا ہے کہ وہ اپنے اقا کو خوش رکھے بسا اوقات افسران کی خوشامد بھی کرنی پڑتی ہے کیونکہ اکثر افسر بھی تو اسی مزاج کے ہوتے ہیں انہیں اپنے ملازم کی خوشامد کرنا پڑتی ہے
6583f7361018bc8341805205,انہیں اپنے افسروں کی خوشامد کرنا پڑتی ہے اس لیے وہ اپنے ماتحتوں سے اسی قسم کی امید رکھتے ہیں اور جو ایسا نہیں کرتا اسے اچھا نہیں سمجھتے ملازمت میں سب سے زیادہ عیب یہ ہے کہ افسر کی ہاں میں ہاں ملانا پڑتی ہے چاہے وہ غلط ہی کیوں نہ کہہ رہا ہو ملازمت میں ضمیر کی اواز کو دبانا پڑتا ہے بعض افسران نیک دل اور خوشی سیرت ہوتے ہیں اور جو خود بھی ایماندار ہوتے ہیں اور اپنے ماتحتوں سے بھی ایمانداری کی توقع رکھتے ہیں وہ اچھے ادمی کی قدر کرتے ہیں اور اگر ملازم اپنا کام نیک نیتی دیانتداری اور محنت سے کرے تو اسے ترقی دے دیتے ہیں اس سے اس کی حوصلہ افزائی ہوتی ہے اور وہ مزید تندہی اور احساس ذمہ داری سے کام کرتا ہے بعض پوسٹیں ایسی ہوتی ہیں جہاں پر عوام سے براہ راست واسطہ پڑتا ہے ایسی جگہوں پر وہ فرائض سر انجام دیے جا سکتے ہیں ایک تو اپنا فرض جس کے ذریعے وہ تنخواہ لیتا ہے دوسرا خدمت خلق مثال کے طور پر ایک ادمی اپ کے پاس کسی مطلب کے لیے اتا ہے لیکن وہ کام اپ کی ڈیوٹی میں شامل نہیں اس کو اپ اگر یہ کہہ دیتے ہیں کہ یہ کام کہ یہ کام میں نہیں کرتا فلاں ادمی کرتا ہے اپ اس کے پاس چلے جائیں تو اپ کی ڈیوٹی ختم ہو جاتی ہے لیکن اگر اپ خود اٹھ کر اس ادمی کے پاس لے جاتے ہیں اور یہ سمجھ کر کہ سائل کمزور ہے بوڑھا ہے یا کسی وجہ سے معذور ہے تو یہ کام خدمت خلق میں شمار ہوگا مزید وہاں جس شخص کے پاس اپ اسے لے جاتے ہیں وہ بے جا تاخیر کرتا ہے مگر اپ کی اس اپ اس معذور کا کام کروانے میں مدد کرتے ہیں تو وہ اپ کو دعائیں بھی دے گا اور اللہ بھی اپ کو اس کا اجر دے گا اس قسم کے کام نیکوکار لوگ ہی کرتے ہیں
6583f8351018bc8341805208,جنون لطیفہ بڑا مبارک ہوتا ہے وہ دن جب کوئی نیا باورچی گھر میں ائے اور اس سے بھی زیادہ مبارک وہ دن جب وہ چلا جائے چونکہ ایسے مبارک دن سال میں کئی بار اتے ہیں اور تلخی کام و دین کی ازمائش کر کے گزر جاتے ہیں اس لیے اطمینان کا سانس لینا بہت شاید صرف دو ہی موقعوں پر نصیب ہوتا ہے اک تیرے انے سے پہلے ایک تیرے جانے کے بعد عام طور سے یہ سمجھا جاتا ہے کہ بد ذائقہ کھانا پکانے کا اونر صرف تعلیمی یافتہ بیگمات کو اتا ہے لیکن ہم اعداد و شمار سے ثابت کر سکتے ہیں کہ پیشاور باورچی اس فن میں کسی سے پیچھے نہیں اصل میں بات یہ ہے کہ ہمارے ہاں ہر شخص یہ سمجھتا ہے کہ اسے ہنسنا اور کھانا اتا ہے اسی وجہ سے پچھلے 100 برس سے یہ فن کوئی ترقی نہیں کر سکا ایک دن ہم نے اپنے دوست مرزا عبدالحدود بیگ سے شکایتا کہا کہ اب وہ خانسامہ جو 70 قسم کے کھانے 70 قسم کی پلاؤ پکا سکتے تھے من حیث الجماعت رفتہ رفتہ ناپید ہوتے جا رہے ہیں جواب میں انہوں نے بالکل الٹی بات کہی کہنے لگے خانسامہ عوانسامہ غائب نہیں ہو رہے بلکہ غائب ہو رہا ہے وہ 70 قسم کے پلاؤ کھانے والا طبقہ جو بٹلر اور خانسامہ رکھتا تھا اور اڑت کی دال میں ڈنر جیکٹ پہن کر کھاتا تھا اب اس وضادار طبقے کے افراد باورچی نوکر رکھنے کی بجائے نکاح ثانی کر لیتے ہیں اس لیے اس لیے گیا گزرا باورچی بھی روٹی کپڑا اور تنخواہ مانگتا ہے جبکہ منکوحہ فقط روٹی کپڑے پر ہی راضی ہو جاتی ہے بلکہ اکثر و بیشتر کھانے اور پکانے کے برتن بھی ساتھ لاتی ہے مرزا اکثر کہتے ہیں کہ خود کام کرنا بہت اسان ہے مگر دوسروں سے کام لینا نہایت دشوار ہے بالکل اسی طرح جیسے خود مرنے کے لیے کسی خاص قابلیت کی ضرورت نہیں پڑتی لیکن دوسروں کو مرنے پر امادہ کرنا بڑا مشکل کام ہے معمولی سپاہی اور جرنیل میں یہی فرق ہے اب اسے ہماری سخت گیری کہیے یا نااہلی یا کچھ اور کہ کوئی خانسامہ ایک ہفتے سے زیادہ نہیں ٹکتا ایسا بھی ہوا کہ ہنڈیا اگر شبراتی نے چڑھائی تو بازار رمضانی نے دیا اور دار بالاخی خان نے بانٹی ممکن ہے مذکور صدر حضرات اپنی صفائی میں یہ کہیں ہم وفادار نہیں تو بھی تو دلدار نہیں
6583f88e1018bc834180520b,لہذا ہم تفصیلات سے اعتراض کریں گے حالانکہ دل ضرور چاہتا ہے کہ ذرا تفصیل سے من جملہ دیگر مشکلات کے اس طرح سے ہمگی کو بیان کریں جو ہمیں اس وقت محسوس ہوتی ہے جب ہم سے ازروئ حساب یہ دریافت کرنے کو کہا جائے کہ اگر ایک نوکر کی 31 دن کی تنخواہ 30 روپے اور کھانا ہے تو نو گھنٹے کی تنخواہ بغیر کھانے کی کیا ہوگی ایسے نازک مواقع پر ہم نے سوال کو اسان کرنے کی نیت سے اکثر یہ معقول تجویز پیش کی کہ اس کو پہلے کھانا کھلا دیا جائے لیکن اول تو وہ اس پر کسی طرح رضامند نہیں ہوتا دم کھانا تیار ہونے تیار ہونے میں ابھی پورا سوا گھنٹہ باقی ہے اور اس سے اپ کو بھی اصول اتفاق ہوگا کہ نو گھنٹے کی اجرت کا حساب سواد گھنٹے کے حساب سواد گھنٹے کے مقابلے میں پھر بھی اسان ہے
6583f9091018bc834180520e,باورچی سے عہد وفا استوار کرنے اور اسے ہمیشہ کے لیے اپنا غلام بنانے کا ڈن کوئی مرزا عبدالودود بیگ سے سیکھے یوں تو ان کی صورت ہی ایسی ہے کہ ہر قسم ناقص کا بے اختیار نصیحت کرنے کو جی چاہتا ہے لیکن ایک دن ہم نے دیکھا کہ ان کا دیرینہ باورچی بھی ان سے ابے تبع کر کے باتیں کر رہا ہے ہماری حیرت کی انتہا نہ رہی کیونکہ شرفا میں یہ انداز گفتگو محض مخلص دوستوں کے ساتھ روا ہے جہلا سے ہمیشہ سنجیدہ گفتگو کی جاتی ہے ہم نے مرزا کی توجہ اس امر کی طرف دلائی تو انہوں نے جواب دیا کہ میں نے جان بوجھ کر اس کو اتنا منظور اور بدتمیز کر دیا ہے کہ اب میرے گھر کے سوا اس کی کہیں اور گزر نہیں ہو سکتی
6583f9461018bc8341805211,کچھ دن ہوئے ایک مڈل فیل خانسامہ ملازمت کی تلاش میں ان نکلا اور اتے ہی ہمارا نام اور پیشہ پوچھا پھر سابق خانساموں کے پتے دریافت کیے نیز یہ کہ اخری خانسامہ نے ملازمت کیوں چھوڑی باتوں باتوں میں انہوں نے یہ اندیہ بھی لینے کی کوشش کی کہ ہم ہفتے میں کتنی دفعہ باہر مدعو ہوتے ہیں اور باورچی خانے میں چینی کے برتنوں کے ٹوٹنے کی اواز سے ہمارے اعصاب اور اخلاق پر کیا اثر مرتب ہوتا ہے ایک شرط انہوں نے یہ بھی لگائی کہ اگر اپ گرمیوں کی چھٹیوں میں پہاڑ پر جائیں گے تو پہلے پہلے عوضی مالک پیش کرنا پڑے گی
6583f9931018bc8341805214,کافی ردوکت کے بعد ہمیں یوں محسوس ہونے لگا جیسے وہ ہم میں وہی خوبیاں تلاش کر رہے ہیں جو ہم ان میں ڈھونڈ رہے تھے کہ انکھ میں چولی ختم ہوئی اور کام کے اوقات کا سوال ایا تو ہم نے کہا کہ اصولا ہمیں محنتی ادمی پسند ہے خود بیگم صاحبہ صبح پانچ بجے سے رات کے 10 بجے تک گھر کے کام کاج میں لگی رہتی ہیں کہنے لگے صاحب ان کی بات چھوڑیے وہ گھر کی مالک ہیں میں تو نوکر ہوں ساتھ ہی ساتھ انہوں نے یہ وضاحت بھی کر دی کہ برتن نہیں مانوں گا جھاڑو نہیں دوں گا ایس ٹرے صاف نہیں کروں گا میز نہیں لگاؤں گا دعوتوں میں ہاتھ نہیں دلواؤں گا ہم نے گھبرا کر پوچھا پھر کیا کرو گے یہ تو اپ بتائیے کام اپ کو لینا ہے میں تو تابدار ہوں جب سب باتیں حسب منشاؤ ضرورت ضرورت ہماری منشا ان کی طے ہو گئی تو ہم نے ڈرتے ڈرتے کہا کہ بھئی سودا سلف لانے کے لیے فی الحال کوئی علیحدہ نوکر نہیں ہے اس لیے کچھ دن تمہیں سودا بھی لانا پڑے گا تنخواہ طے کر لو فرمایا جناب تنخواہ کی فکر نہ کیجئے پڑھا لکھا ادمی ہوں کم تنخواہ میں بھی خوش رہوں گا
6583f9ed1018bc8341805217,پھر بھی کہنے لگے 75 روپے ماہوار ہوگی لیکن اگر سودا بھی مجھی کو لانا پڑا تو 40 روپے ہوگی ان کے بعد ایک ڈنگ کا باورچی ایا مگر بے حد مگر بے حد دماغدار معلوم ہوتا تھا ہم نے اس کا پانی اتارنے کی غرض سے پوچھا مغلئی اور انگریزی کھانے اتے ہیں ہر قسم کا کھانا پکا سکتا ہوں حضور کی اس علاقے سے تعلق تھا ہم نے صحیح صحیح بتا دیا جومی تو گئے کہنے لگے میں بھی تو ایک سال ادھر کاٹ چکا ہوں وہاں کے باجرے کی کھچڑی کی تو دور دور تک دھوم ہے مزید جرا کی مزید جرا کی ہم میں تاب نہ تھی لہذا انہوں نے اپنے اپ کو ہمارے ہاں ملازم رکھ لیا دوسرے دن پڈنگ بناتے ہوئے انہوں نے یہ انکشاف کیا کہ میں نے 12 سال انگریزوں کی جوتیاں سیدھی کی ہیں اس لیے اکمو بیٹھ کر چولہا نہیں جھونکوں گا مجبورا کھڑے ہو کر پکانے کا چولہا بنوایا ان کے بعد جو خانسامہ ایا اس نے کہا میں چپاتیاں بیٹھ کر پکاؤں گا مگر برادے کی انگیٹھی پر چنانچہ لوہے کی انگیٹھی بنوائی تیسرے کے لیے چکنی مٹی کا چولہا بنوانا پڑا چوتھے کے مطالبے پر مٹی کے تیل کے چلنے والا چولہا بنا مٹی کے تیل سے جلنے والا چولہا خریدا اور پانچواں خانسامہ اتنے سارے چولہے دیکھ کر ہی بھاگ گیا
6583fa351018bc834180521a,اس ظالم کا نام یاد نہیں ارہا البتہ سورۃ اور خدوخال اب تک یاد ہیں ابتدائے ملازمت سے ہم دیکھ رہے تھے کہ وہ اپنے ہاتھ کا پکا ہوا کھانا نہیں کھاتا بلکہ پابندی سے ملواری ہوٹل میں اکڑو بیٹھ کر دو پیسے کی چٹپٹی دال اور ایک انے کی تندوری روٹی کھاتا ہے اخری ایک دن ہم سے نہ دیکھا گیا اور ہم نے ذرا سختی سے ٹوکا کے گھر کا کھانا کیوں نہیں کھاتے تنک کر بولا صاحب ہاتھ بیچا ہے زبان نہیں بیچی اس نے نہایت مختصر مگر غیر مہم الفاظ میں یہ واضح کر دیا کہ اگر اسے اپنے ہاتھ کا پکا ہوا کھانا کھانے پر مجبور کیا گیا تو وہ فورا استعفی دے دے گا اس کے رویے سے ہمیں بھی شبہ ہونے لگا کہ واقعی خراب کھانا پکاتا ہے نیز ہم اس منطقی نتیجے پر پہنچے کہ دوزخ میں گنہگار عورتوں کو ان کے اپنے پکائے ہوئے سالن زبردستی کھلائے جائیں گے اسی طرح ریڈیو والوں کو فرشتے اتشی گروز مار مار کر بار بار ان کی انہی کے نشر کیے ہوئے پروگراموں کے ریکارڈ سنائیں گے
6583fa9f1018bc834180521d,ہم کھانے کے شوقین ہیں خوشامد کے بھوکے نہیں گو اس سے انکار نہیں کہ اپنی تعریف سن کر ہمیں ہمیں بھی اپنا بنیان تنگ معلوم ہونے لگتا ہے ہم نے کبھی یہ توقع نہیں کی کہ باورچی پکانے کی بجائے ہمارے گن گاتا رہے لیکن اس کا یہ مطلب بھی نہیں کہ وہ 24 گھنٹے اپنے مرحوم اور سابق احکام کا کلمہ پڑھتا رہے جبکہ اس توصیف کا اصل مقصد ہمیں جلانا اور ان خوبیوں کی طرف توجہ دلانا ہو جو ہم میں نہیں اکثر اوقات بے تحاشہ جی چاہتا ہے کہ کاش ہم بھی مرحوم ہوتے تاکہ ہمارا ذکر بھی اتنا ہی پیار سے ہوتا بعض نہایت قابل باورچیوں کو محض اس دور اندیشی کی بنا پر علیحدہ کرنا پڑا کہ ائندہ وہ کسی اور کا نماز کھا کر ہمارے حق میں پروپیگنڈا کرتے رہیں جو شخص بھی اتا ہے یہی دعوی کرتا ہے کہ اس کے ثابت اقا نے اسے سیاہ و سفید کا مالک بنا رکھا تھا یہاں یہ بتانا بے محل نہ ہوگا کہ اصولی طور پر ہم خود بھی ہمیشہ دوسروں پر بھروسہ کرتے ہیں لیکن ریزگاری ضرور گن لیتے ہیں ایک خانسامہ نے ہمیں مطلع کیا کہ اس کا پچھلا ساب اس قدر شریف ادمی تھا کہ ٹھیک سے گالی تک نہیں دے سکتا تھا
6583fad91018bc8341805220,ہم نے جل کر کہا کہ پھر تم نے نوکری کیوں چھوڑی تڑپ کر بولے کون کہتا ہے خدا بخش نے نوکری چھوڑی قصہ دراصل یہ ہے کہ میری پانچ مہینے کی تنخواہ چڑھ گئی تھی اور اب اس سے کیا پردہ اب اپ سے کیا پتہ سچ تو یہ ہے کہ ان کے گھر کا خرچ بھی میں رکھ دیا اخبار اور بیر کی خالی بوتلیں بیچ کر چلا رہا تھا انہوں نے کبھی حساب نہیں مانگا پھر انہوں نے ایک دن میری صورت دیکھ کر کہا کہ خدا بخش تم بہت تھک گئے ہو دو دن کی چھٹی کرو اور اپنی صحت بناؤ دو دن بعد جب میں صحت بنا کر لوٹا تو گھر خالی پایا پڑوسیوں نے بتایا کہ تمہارا صاحب تو پرسوں ہی سارا سامان باندھ کر کہیں اور چلا گیا یہ قصہ سنانے کے بعد اس نمک حلال نے ہم سے پیشگی تنخواہ مانگی تاکہ اپنے سابق اغا کے مکان کا کرایہ ادا کر سکے
6583fb251018bc8341805223,گزشتہ سال ہمارے حال پر رحم کھا کر ایک کرم فرمانے ایک تجربہ کار باورچی بھیجا جو ہر علاقے کے کھانے پکانا جانتا تھا ہم نے کہا کہ بھئی اور تو سب ٹھیک ہے مگر تم ساتھ مہینے میں 10 ملازمتیں چھوڑ چکے ہو یہ کیا بات ہے کہنے لگے صاحب اج کل وفادار مالک کہاں ملتا ہے اس ستم اجازت کی بدولت بر صغیر کے ہر خطے بلکہ ہر تحصیل کے کھانے کی خوبیاں اس ہیش مدا پمبا پمبہ دہا کے دسترخوان پر سمٹ کر اگئی مثلا دوپہر کے کھانے پر دیکھا کہ شوربے میں مسلم کیری حج کولے لے رہی ہے اور سالن اس قدر ترش ہے کہ انکھیں بند ہو جائیں اور اگر بند ہو تو پٹ کھل جائیں پوچھا تو انہوں نے اگاہی بخشی کہ دکن میں روسا کھٹا سالن کھاتے ہیں اور ہم یہ سوچتے ہی رہ گئے کہ اللہ جانے بقیہ لوگ کیا کھاتے ہوں گے
6583fb901018bc8341805226,اسی دن شام کو ہم نے گھبرا کر پوچھا کہ دال میں پرانے جوتوں کی سیمو کیوں ارہی ہے جواب میں انہوں نے ایک دھواں دار تقریر کی جس کا لب لباب یہ تھا کہ مارواڑی سیٹوں کے پھلنے پھولنے اور پھیلنے کا راز ہین میں مزمل ہے اور دوسرے دن جب ہم نے دریافت کیا کہ بندہ خدا یہ چپاتی ہے یا دسترخوان تو ہنس کر بولے کہ وطن معلوم میں روٹی کے حدود حربے حدود روٹی کے حدود اربے یہی ہوتے ہیں اخر کئی فاقوں کے بعد ایک دن ہم نے بنظر حوصلہ افزائی کہا اج تم نے چاولوں کا اچار بہت اچھا بنایا ہے دہکتے ہوئے توے سے بیڑی سلگاتے ہوئے بولے بندہ پروری ہے کاٹیا واڑی پلاؤ میں کورمے کے مصالحے بڑھتے ہیں خوب مگر یہ خورمے کا مزہ تو نہیں وہاں قورمے میں اچار کا مصالحہ ڈالتے ہیں پھر ایک دن شام کو پھر ایک دن شام کے کھانے پر مرزا نے ناک سکیڑ کر کہا میاں کیا کھیر میں کھٹ ملوں کا بگار دیا ہے سفید دیوار پر کوئلے سے مسودے کا حساب لکھتے ہوئے عقارت سے بولے اپ کو معلوم نہیں شاہان شاہان اود لگی ہوئی فیرمی کھاتے تھے مگر تم نے دیکھا کیا انجام ہوا عورت کی سلطنت کا مختصر یہ کہ ڈیڑھ مہینے تک وہ صبح و شام ہمارے ناپخت ذوق ذوق و ذائقے کو سنوارتا اور مشروبات و معقولات سے وسیع المشربی کا درس دیتا رہا اخر اخر میں نے مرزا کو شبہ اخر اخر میں اخر اخر میں مرزا کو شبہ ہو چلا تھا کہ وہ غیر ملکی ایجنٹ ہے جو سالن کے ذریعے صوبائی غلط فہمیاں پھیلا رہا ہے
6583fbcf1018bc8341805229,اگر اپ کو کوئی کھانا بے حد مرغوب ہے جو چھڑائے نہیں چھوٹتا تو تازہ واردا نے بساط متبہ اس مشکل کو فورا اسان کر دیں گے اشیائے خردنی اور انسانی معدے کے ساتھ بھرپور تجربے کرنے کی جو ازادی باورچیوں کو حاصل ہے وہ نئی کیمیابی اجازت کی ضامن ہے مثال کے طور پر ہمیں بھنڈی بہت پسند ہے لیکن 10 گھنٹے قبل یہ منکشف ہوا کہ اس نبات تازہ کو ایک خاص درجہ حرارت پر پانی کی مقررہ مقدار میں جس کا علم صرف ہمارے باورچی کو ہے میٹھی انچ پر پکایا جائے تو اس مرکب سے دفتروں میں لفافے اور بد لگام افسروں کے منہ ہمیشہ کے لیے بند کیے جا سکتے ہیں
6583fc0b1018bc834180522c,انہی حضرت نے گزشتہ جمعرات کو سارا گھر سر پر اٹھا رکھا تھا ہم نے بچی کو بھیجا کہ اس سے کہو مہمان بیٹھے ہیں اس وقت سلی گھٹنے کی ضرورت اس وقت سلکھوٹنے کی ضرورت نہیں اس نے کیلا بھیجا کہ ہم انہی مہمانوں کی تواضع کے لیے سل پر کبابوں کا قیمہ پیس رہے ہیں تھوڑی دیر بعد ہم نے کباب منہ میں رکھا تو محسوس ہوا گویا چٹپٹا ریگمال کھا رہے ہیں اور ہمیں رہ رہ کر مرزا پر شک مرزا پر رشک انے لگا کہ وہ مصنوعی بھتیسی لگائے بے خبر بیٹھے کھا رہے بے خبر بیٹھے کھا رہے تھے اور ہماری طرح کرکرا محسوس کر کے لال پیلے نہیں ہوئے صبح تک سب کو پیچش ہو گئی صرف ہمیں صرف ہمیں نہیں ہوئی اور ہمیں اس لیے نہیں ہوئی کہ ہم پہلے ہی اس میں مبتلا تھے
6583fc981018bc834180522f,یہ بات نہیں کہ خدانخواستہ ہم بیماری اور موت سے ڈرتے ہیں ہم تو پرانی چال کے ادمی ہیں اس لیے نئی زندگی سے زیادہ خوف کھاتے ہیں موت برحق ہے اور ایک نہ ایک دن ضرور ائے گی بات صرف اتنی ہے کہ اسے بلانے کے لیے ہم اپنی نیک کمائی میں سے 50 60 روپے ماہوار خرچ نہیں کرنا چاہتے ہم کسی مرض نہ شناس حکیم کے ہاتھوں مرنے پر بھی چندہ اعتراض نہ ہوگا لیکن ہم کسی صورت خانسامہ کو بالاخسار قبض کرنے کا اختیار نہیں دینا چاہتے کہ یہ صرف حکیم ڈاکٹروں کا حق ہے بیماری کا ذکر بیماری کا ذکر چل نکلا تو اس قوی ہیکل باورچی کا قصہ بھی سن لیجئے جس کو ہم سب اغا کہا کرتے تھے اغا اس لیے کہا کرتے تھے کہ وہ سچ مچ اغا تھے ان کا خیال اتے ہی معدے میں مہتابیاں سیجر اٹھتی ہیں دادا میں ودا ان کے کھانے پکانے ان کا کھان ان کے کھانا پکانے اور کھلانے کا انداز وہی رہا جو ملازمت سے پہلے ہی بیچنے کا ہوتا تھا یعنی ڈرا دھمکا کر اس کی خوبیاں منوا لیتے تھے بالعموم صبح ناشتے کے صغوں ناشتے کے بعد سو کر اٹھتے تھے کچھ دن ہم نے صبح تڑکیں جگانے کی کوشش کی لیکن جب انہوں نے نیند کی اڑ میں ادھا پائی کرنے کی کوشش کی تو ہم نے بھی ان کی اصلاح کا خیال ترک کر دیا اس سے قطع نظر وہ کافی تابعدار تھے تابعدار سے ہماری مراد یہ ہے کہ کبھی وہ پوچھتے کہ چائے لاؤں اور ہم تکلفت کہتے کہ جی جی چاہے تو لے اؤ ورنہ نہیں تو کبھی واقعی لے اتے اور کبھی نہیں ملاتے تھے جس دن جس دن سے انہوں نے باورچی خانہ سنبھالا گھر میں حکیم ڈاکٹروں کی ریل پیل ہونے لگی یوں بھی ان کا پکایا ہوا کھانا دیکھ کر سر اپنا پیٹنے کو جی چاہتا تھا اپنا اس لیے کہ حالانکہ ہم سب ہی کے سب ہی ان کے کھانوں سے عاجز تھے لیکن کسی کی سمجھ میں نہیں اتا تھا کہ ان کو کیوں کر پرامن طریقے سے رخصت کیا جائے ان کو نوکر رکھنا ایسا ہی ثابت ہوا جیسے کوئی شیر ببر پر سوار تو ہو جائے لیکن اترنے کی ہمت نہ رکھتا ہو
